SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
101338,[FREE GOODS] P Mamasuka Rumput Laut Panggang Ghost Pepper Bundle 2x4.5 gr,1000,1.0,1013380100,1013380100.0,1013380100 - [FREE GOODS] P Mamasuka Rumput Laut Panggang Ghost Pepper Bundle 2x4.5 gr,101338,Siap Masak,[FREE GOODS] P Mamasuka Rumput Laut Panggang Ghost Pepper Bundle 2x4.5 gr,[ s su u u u s u,"['[ s su u u u s u masakan nusantara', '[ s su u u u s u cocok untuk tumis untuk masakan indonesia', '[ s su u u u s u cocok untuk tumis', '[ s su u u u s u', '[ s su u u u s u cocok untuk grill', '[ s su u u u s u ideal untuk steak']",[ s su u u u s u masakan nusantara . [ s su u u u s u cocok untuk tumis untuk masakan indonesia . [ s su u u u s u cocok untuk tumis . [ s su u u u s u . [ s su u u u s u cocok untuk grill . [ s su u u u s u ideal untuk steak,[ s su u u u s u masakan nusantara|[ s su u u u s u cocok untuk tumis untuk masakan indonesia|[ s su u u u s u cocok untuk tumis|[ s su u u u s u|[ s su u u u s u cocok untuk grill|[ s su u u u s u ideal untuk steak
101339,[FREE GOODS] P Mamasuka Rumput Laut Panggang Jagung Bakar Bundle 2x4.5 gr,1000,1.0,1013390100,1013390100.0,1013390100 - [FREE GOODS] P Mamasuka Rumput Laut Panggang Jagung Bakar Bundle 2x4.5 gr,101339,Siap Masak,[FREE GOODS] P Mamasuka Rumput Laut Panggang Jagung Bakar Bundle 2x4.5 gr,[ s su u u u u u,"['[ s su u u u u u cocok untuk tumis untuk masakan indonesia', '[ s su u u u u u cocok untuk grill', '[ s su u u u u u untuk masakan indonesia', '[ s su u u u u u menu rumahan untuk masakan indonesia', '[ s su u u u u u', '[ s su u u u u u menu rumahan']",[ s su u u u u u cocok untuk tumis untuk masakan indonesia . [ s su u u u u u cocok untuk grill . [ s su u u u u u untuk masakan indonesia . [ s su u u u u u menu rumahan untuk masakan indonesia . [ s su u u u u u . [ s su u u u u u menu rumahan,[ s su u u u u u cocok untuk tumis untuk masakan indonesia|[ s su u u u u u cocok untuk grill|[ s su u u u u u untuk masakan indonesia|[ s su u u u u u menu rumahan untuk masakan indonesia|[ s su u u u u u|[ s su u u u u u menu rumahan
100658, Serbuk Dmm 1000 gr,1000,1.0,1006580100,1006580100.0,1006580100 -  Serbuk Dmm 1000 gr,100658,Daging Utuh, Serbuk Dmm 1000 gr,s u,"['s u untuk masakan indonesia', 's u menu rumahan', 's u ideal untuk steak untuk masakan indonesia', 's u', 's u masakan nusantara', 's u cocok untuk tumis']",s u untuk masakan indonesia . s u menu rumahan . s u ideal untuk steak untuk masakan indonesia . s u . s u masakan nusantara . s u cocok untuk tumis,s u untuk masakan indonesia|s u menu rumahan|s u ideal untuk steak untuk masakan indonesia|s u|s u masakan nusantara|s u cocok untuk tumis
101352, Shitake Mushroom Slice 500gr,500,0.5,1013520050,1013520050.0,1013520050 -  Shitake Mushroom Slice 500gr,101352,Sayur, Shitake Mushroom Slice 500gr,s us s,"['s us s menu rumahan', 's us s menu rumahan untuk masakan indonesia', 's us s cocok untuk tumis', 's us s masakan nusantara', 's us s cocok untuk panggang', 's us s']",s us s menu rumahan . s us s menu rumahan untuk masakan indonesia . s us s cocok untuk tumis . s us s masakan nusantara . s us s cocok untuk panggang . s us s,s us s menu rumahan|s us s menu rumahan untuk masakan indonesia|s us s cocok untuk tumis|s us s masakan nusantara|s us s cocok untuk panggang|s us s
100212, Short Rib Besar 1000 gr,1000,1.0,1002120100,1002120100.0,1002120100 -  Short Rib Besar 1000 gr,100212,Daging Iga / Tulang, Short Rib Besar 1000 gr,s s,"['s s', 's s ideal untuk steak', 's s cocok untuk grill untuk masakan indonesia', 's s cocok untuk grill', 's s untuk masakan indonesia', 's s cocok untuk tumis']",s s . s s ideal untuk steak . s s cocok untuk grill untuk masakan indonesia . s s cocok untuk grill . s s untuk masakan indonesia . s s cocok untuk tumis,s s|s s ideal untuk steak|s s cocok untuk grill untuk masakan indonesia|s s cocok untuk grill|s s untuk masakan indonesia|s s cocok untuk tumis
100841, Short Rib Besar 500 gr,500,0.5,1008410050,1008410050.0,1008410050 -  Short Rib Besar 500 gr,100841,Daging Iga / Tulang, Short Rib Besar 500 gr,s s,"['s s cocok untuk panggang untuk masakan indonesia', 's s', 's s menu rumahan', 's s cocok untuk panggang', 's s cocok untuk grill', 's s cocok untuk tumis']",s s cocok untuk panggang untuk masakan indonesia . s s . s s menu rumahan . s s cocok untuk panggang . s s cocok untuk grill . s s cocok untuk tumis,s s cocok untuk panggang untuk masakan indonesia|s s|s s menu rumahan|s s cocok untuk panggang|s s cocok untuk grill|s s cocok untuk tumis
101509, Short Rib Galbi Us Choice 250 gr,250,0.25,1015090025,1015090025.0,1015090025 -  Short Rib Galbi Us Choice 250 gr,101509,Daging Premium, Short Rib Galbi Us Choice 250 gr,s us,"['s us untuk masakan indonesia', 's us cocok untuk tumis', 's us cocok untuk tumis untuk masakan indonesia', 's us', 's us masakan nusantara', 's us cocok untuk grill']",s us untuk masakan indonesia . s us cocok untuk tumis . s us cocok untuk tumis untuk masakan indonesia . s us . s us masakan nusantara . s us cocok untuk grill,s us untuk masakan indonesia|s us cocok untuk tumis|s us cocok untuk tumis untuk masakan indonesia|s us|s us masakan nusantara|s us cocok untuk grill
100719, Short Rib Galbi Us Choice 500 gr,500,0.5,1007190050,1007190050.0,1007190050 -  Short Rib Galbi Us Choice 500 gr,100719,Daging Premium, Short Rib Galbi Us Choice 500 gr,s us,"['s us menu rumahan', 's us untuk masakan indonesia', 's us cocok untuk panggang', 's us cocok untuk tumis untuk masakan indonesia', 's us', 's us cocok untuk grill']",s us menu rumahan . s us untuk masakan indonesia . s us cocok untuk panggang . s us cocok untuk tumis untuk masakan indonesia . s us . s us cocok untuk grill,s us menu rumahan|s us untuk masakan indonesia|s us cocok untuk panggang|s us cocok untuk tumis untuk masakan indonesia|s us|s us cocok untuk grill
100708, Short Rib Kecil 1000 gr,1000,1.0,1007080100,1007080100.0,1007080100 -  Short Rib Kecil 1000 gr,100708,Daging Iga / Tulang, Short Rib Kecil 1000 gr,s,"['s menu rumahan', 's untuk masakan indonesia', 's cocok untuk panggang untuk masakan indonesia', 's cocok untuk grill', 's ideal untuk steak', 's']",s menu rumahan . s untuk masakan indonesia . s cocok untuk panggang untuk masakan indonesia . s cocok untuk grill . s ideal untuk steak . s,s menu rumahan|s untuk masakan indonesia|s cocok untuk panggang untuk masakan indonesia|s cocok untuk grill|s ideal untuk steak|s
100842, Short Rib Kecil 500 gr,500,0.5,1008420050,1008420050.0,1008420050 -  Short Rib Kecil 500 gr,100842,Daging Iga / Tulang, Short Rib Kecil 500 gr,s,"['s ideal untuk steak untuk masakan indonesia', 's cocok untuk panggang', 's untuk masakan indonesia', 's menu rumahan untuk masakan indonesia', 's ideal untuk steak', 's']",s ideal untuk steak untuk masakan indonesia . s cocok untuk panggang . s untuk masakan indonesia . s menu rumahan untuk masakan indonesia . s ideal untuk steak . s,s ideal untuk steak untuk masakan indonesia|s cocok untuk panggang|s untuk masakan indonesia|s menu rumahan untuk masakan indonesia|s ideal untuk steak|s
101234, Sirloin AUS Steak DA14 170 gr,170,0.17,1012340017,1012340170.0,1012340017 -  Sirloin AUS Steak DA14 170 gr,101234,Daging Premium, Sirloin AUS Steak DA14 170 gr,s us s,"['s us s menu rumahan', 's us s untuk masakan indonesia', 's us s ideal untuk steak untuk masakan indonesia', 's us s ideal untuk steak', 's us s masakan nusantara', 's us s']",s us s menu rumahan . s us s untuk masakan indonesia . s us s ideal untuk steak untuk masakan indonesia . s us s ideal untuk steak . s us s masakan nusantara . s us s,s us s menu rumahan|s us s untuk masakan indonesia|s us s ideal untuk steak untuk masakan indonesia|s us s ideal untuk steak|s us s masakan nusantara|s us s
101235, Sirloin AUS Steak DA14 200 gr,200,0.2,1012350020,1012350020.0,1012350020 -  Sirloin AUS Steak DA14 200 gr,101235,Daging Premium, Sirloin AUS Steak DA14 200 gr,s us s,"['s us s untuk masakan indonesia', 's us s masakan nusantara untuk masakan indonesia', 's us s ideal untuk steak', 's us s cocok untuk tumis', 's us s cocok untuk tumis untuk masakan indonesia', 's us s']",s us s untuk masakan indonesia . s us s masakan nusantara untuk masakan indonesia . s us s ideal untuk steak . s us s cocok untuk tumis . s us s cocok untuk tumis untuk masakan indonesia . s us s,s us s untuk masakan indonesia|s us s masakan nusantara untuk masakan indonesia|s us s ideal untuk steak|s us s cocok untuk tumis|s us s cocok untuk tumis untuk masakan indonesia|s us s
101236, Sirloin AUS Steak DA14 250 gr,250,0.25,1012360025,1012360025.0,1012360025 -  Sirloin AUS Steak DA14 250 gr,101236,Daging Premium, Sirloin AUS Steak DA14 250 gr,s us s,"['s us s cocok untuk grill', 's us s ideal untuk steak untuk masakan indonesia', 's us s masakan nusantara untuk masakan indonesia', 's us s masakan nusantara', 's us s cocok untuk panggang', 's us s']",s us s cocok untuk grill . s us s ideal untuk steak untuk masakan indonesia . s us s masakan nusantara untuk masakan indonesia . s us s masakan nusantara . s us s cocok untuk panggang . s us s,s us s cocok untuk grill|s us s ideal untuk steak untuk masakan indonesia|s us s masakan nusantara untuk masakan indonesia|s us s masakan nusantara|s us s cocok untuk panggang|s us s
101254, Sirloin AUS Steak DA14 300 gr,300,0.3,1012540030,1012540030.0,1012540030 -  Sirloin AUS Steak DA14 300 gr,101254,Daging Premium, Sirloin AUS Steak DA14 300 gr,s us s,"['s us s menu rumahan', 's us s untuk masakan indonesia', 's us s ideal untuk steak', 's us s masakan nusantara', 's us s cocok untuk tumis untuk masakan indonesia', 's us s']",s us s menu rumahan . s us s untuk masakan indonesia . s us s ideal untuk steak . s us s masakan nusantara . s us s cocok untuk tumis untuk masakan indonesia . s us s,s us s menu rumahan|s us s untuk masakan indonesia|s us s ideal untuk steak|s us s masakan nusantara|s us s cocok untuk tumis untuk masakan indonesia|s us s
100605, Sirloin Hokubee 1000 gr,1000,1.0,1006050100,1006050100.0,1006050100 -  Sirloin Hokubee 1000 gr,100605,Discontinue, Sirloin Hokubee 1000 gr,s u,"['s u ideal untuk steak', 's u untuk masakan indonesia', 's u menu rumahan', 's u cocok untuk panggang', 's u', 's u menu rumahan untuk masakan indonesia']",s u ideal untuk steak . s u untuk masakan indonesia . s u menu rumahan . s u cocok untuk panggang . s u . s u menu rumahan untuk masakan indonesia,s u ideal untuk steak|s u untuk masakan indonesia|s u menu rumahan|s u cocok untuk panggang|s u|s u menu rumahan untuk masakan indonesia
100753, Sirloin Hokubee 200 gr,200,0.2,1007530020,1007530020.0,1007530020 -  Sirloin Hokubee 200 gr,100753,Discontinue, Sirloin Hokubee 200 gr,s u,"['s u untuk masakan indonesia', 's u menu rumahan', 's u cocok untuk panggang', 's u', 's u cocok untuk grill', 's u masakan nusantara']",s u untuk masakan indonesia . s u menu rumahan . s u cocok untuk panggang . s u . s u cocok untuk grill . s u masakan nusantara,s u untuk masakan indonesia|s u menu rumahan|s u cocok untuk panggang|s u|s u cocok untuk grill|s u masakan nusantara
100602, Sirloin Hokubee 400 gr,400,0.4,1006020040,1006020040.0,1006020040 -  Sirloin Hokubee 400 gr,100602,Discontinue, Sirloin Hokubee 400 gr,s u,"['s u ideal untuk steak', 's u untuk masakan indonesia', 's u', 's u cocok untuk grill', 's u masakan nusantara', 's u cocok untuk tumis']",s u ideal untuk steak . s u untuk masakan indonesia . s u . s u cocok untuk grill . s u masakan nusantara . s u cocok untuk tumis,s u ideal untuk steak|s u untuk masakan indonesia|s u|s u cocok untuk grill|s u masakan nusantara|s u cocok untuk tumis
100557, Sirloin Meltique Steak 1000 gr,1000,1.0,1005570100,1005570100.0,1005570100 -  Sirloin Meltique Steak 1000 gr,100557,Daging Steak Meltique, Sirloin Meltique Steak 1000 gr,s u s,"['s u s menu rumahan', 's u s untuk masakan indonesia', 's u s menu rumahan untuk masakan indonesia', 's u s', 's u s cocok untuk grill', 's u s ideal untuk steak untuk masakan indonesia']",s u s menu rumahan . s u s untuk masakan indonesia . s u s menu rumahan untuk masakan indonesia . s u s . s u s cocok untuk grill . s u s ideal untuk steak untuk masakan indonesia,s u s menu rumahan|s u s untuk masakan indonesia|s u s menu rumahan untuk masakan indonesia|s u s|s u s cocok untuk grill|s u s ideal untuk steak untuk masakan indonesia
100555, Sirloin Meltique Steak 200 gr,200,0.2,1005550020,1005550020.0,1005550020 -  Sirloin Meltique Steak 200 gr,100555,Daging Steak Meltique, Sirloin Meltique Steak 200 gr,s u s,"['s u s menu rumahan', 's u s untuk masakan indonesia', 's u s menu rumahan untuk masakan indonesia', 's u s cocok untuk panggang', 's u s', 's u s cocok untuk grill']",s u s menu rumahan . s u s untuk masakan indonesia . s u s menu rumahan untuk masakan indonesia . s u s cocok untuk panggang . s u s . s u s cocok untuk grill,s u s menu rumahan|s u s untuk masakan indonesia|s u s menu rumahan untuk masakan indonesia|s u s cocok untuk panggang|s u s|s u s cocok untuk grill
100556, Sirloin Meltique Steak 400 gr,400,0.4,1005560040,1005560040.0,1005560040 -  Sirloin Meltique Steak 400 gr,100556,Daging Steak Meltique, Sirloin Meltique Steak 400 gr,s u s,"['s u s menu rumahan', 's u s untuk masakan indonesia', 's u s cocok untuk panggang', 's u s cocok untuk tumis', 's u s', 's u s cocok untuk grill']",s u s menu rumahan . s u s untuk masakan indonesia . s u s cocok untuk panggang . s u s cocok untuk tumis . s u s . s u s cocok untuk grill,s u s menu rumahan|s u s untuk masakan indonesia|s u s cocok untuk panggang|s u s cocok untuk tumis|s u s|s u s cocok untuk grill
100419, Sirloin Regular 500 gr,500,0.5,1004190050,1004190050.0,1004190050 -  Sirloin Regular 500 gr,100419,Daging Steak, Sirloin Regular 500 gr,s u,"['s u ideal untuk steak', 's u cocok untuk tumis untuk masakan indonesia', 's u menu rumahan', 's u', 's u masakan nusantara', 's u cocok untuk tumis']",s u ideal untuk steak . s u cocok untuk tumis untuk masakan indonesia . s u menu rumahan . s u . s u masakan nusantara . s u cocok untuk tumis,s u ideal untuk steak|s u cocok untuk tumis untuk masakan indonesia|s u menu rumahan|s u|s u masakan nusantara|s u cocok untuk tumis
101507, Sirloin Steak AUS 150 gr,150,0.15,1015070015,1015070015.0,1015070015 -  Sirloin Steak AUS 150 gr,101507,Daging Steak, Sirloin Steak AUS 150 gr,s s us,"['s s us', 's s us masakan nusantara', 's s us cocok untuk panggang untuk masakan indonesia', 's s us untuk masakan indonesia', 's s us ideal untuk steak untuk masakan indonesia', 's s us cocok untuk tumis']",s s us . s s us masakan nusantara . s s us cocok untuk panggang untuk masakan indonesia . s s us untuk masakan indonesia . s s us ideal untuk steak untuk masakan indonesia . s s us cocok untuk tumis,s s us|s s us masakan nusantara|s s us cocok untuk panggang untuk masakan indonesia|s s us untuk masakan indonesia|s s us ideal untuk steak untuk masakan indonesia|s s us cocok untuk tumis
101342, Sirloin Steak AUS 180 gr,180,0.18,1013420018,1013420018.0,1013420018 -  Sirloin Steak AUS 180 gr,101342,Daging Steak, Sirloin Steak AUS 180 gr,s s us,"['s s us', 's s us ideal untuk steak', 's s us cocok untuk panggang untuk masakan indonesia', 's s us untuk masakan indonesia', 's s us cocok untuk grill', 's s us cocok untuk tumis']",s s us . s s us ideal untuk steak . s s us cocok untuk panggang untuk masakan indonesia . s s us untuk masakan indonesia . s s us cocok untuk grill . s s us cocok untuk tumis,s s us|s s us ideal untuk steak|s s us cocok untuk panggang untuk masakan indonesia|s s us untuk masakan indonesia|s s us cocok untuk grill|s s us cocok untuk tumis
100985, Sirloin Steak AUS 200 gr,200,0.2,1009850020,1009850020.0,1009850020 -  Sirloin Steak AUS 200 gr,100985,Daging Steak, Sirloin Steak AUS 200 gr,s s us,"['s s us', 's s us masakan nusantara', 's s us cocok untuk panggang', 's s us ideal untuk steak', 's s us untuk masakan indonesia', 's s us menu rumahan untuk masakan indonesia']",s s us . s s us masakan nusantara . s s us cocok untuk panggang . s s us ideal untuk steak . s s us untuk masakan indonesia . s s us menu rumahan untuk masakan indonesia,s s us|s s us masakan nusantara|s s us cocok untuk panggang|s s us ideal untuk steak|s s us untuk masakan indonesia|s s us menu rumahan untuk masakan indonesia
101343, Sirloin Steak AUS 230 gr,230,0.23,1013430023,1013430023.0,1013430023 -  Sirloin Steak AUS 230 gr,101343,Daging Steak, Sirloin Steak AUS 230 gr,s s us,"['s s us', 's s us masakan nusantara untuk masakan indonesia', 's s us ideal untuk steak', 's s us untuk masakan indonesia', 's s us ideal untuk steak untuk masakan indonesia', 's s us cocok untuk panggang untuk masakan indonesia']",s s us . s s us masakan nusantara untuk masakan indonesia . s s us ideal untuk steak . s s us untuk masakan indonesia . s s us ideal untuk steak untuk masakan indonesia . s s us cocok untuk panggang untuk masakan indonesia,s s us|s s us masakan nusantara untuk masakan indonesia|s s us ideal untuk steak|s s us untuk masakan indonesia|s s us ideal untuk steak untuk masakan indonesia|s s us cocok untuk panggang untuk masakan indonesia
101093, Sirloin Steak AUS 250 gr,250,0.25,1010930025,1010930025.0,1010930025 -  Sirloin Steak AUS 250 gr,101093,Daging Steak, Sirloin Steak AUS 250 gr,s s us,"['s s us', 's s us masakan nusantara', 's s us ideal untuk steak', 's s us untuk masakan indonesia', 's s us cocok untuk grill', 's s us menu rumahan']",s s us . s s us masakan nusantara . s s us ideal untuk steak . s s us untuk masakan indonesia . s s us cocok untuk grill . s s us menu rumahan,s s us|s s us masakan nusantara|s s us ideal untuk steak|s s us untuk masakan indonesia|s s us cocok untuk grill|s s us menu rumahan
100984, Sirloin Steak AUS 400 gr,400,0.4,1009840040,1009840040.0,1009840040 -  Sirloin Steak AUS 400 gr,100984,Daging Steak, Sirloin Steak AUS 400 gr,s s us,"['s s us', 's s us cocok untuk grill untuk masakan indonesia', 's s us masakan nusantara', 's s us ideal untuk steak', 's s us ideal untuk steak untuk masakan indonesia', 's s us cocok untuk tumis']",s s us . s s us cocok untuk grill untuk masakan indonesia . s s us masakan nusantara . s s us ideal untuk steak . s s us ideal untuk steak untuk masakan indonesia . s s us cocok untuk tumis,s s us|s s us cocok untuk grill untuk masakan indonesia|s s us masakan nusantara|s s us ideal untuk steak|s s us ideal untuk steak untuk masakan indonesia|s s us cocok untuk tumis
100016, Sirloin Steak AUS 500 gr,500,0.5,1000160050,1000160050.0,1000160050 -  Sirloin Steak AUS 500 gr,100016,Daging Steak, Sirloin Steak AUS 500 gr,s s us,"['s s us', 's s us cocok untuk grill untuk masakan indonesia', 's s us ideal untuk steak', 's s us untuk masakan indonesia', 's s us menu rumahan', 's s us cocok untuk tumis']",s s us . s s us cocok untuk grill untuk masakan indonesia . s s us ideal untuk steak . s s us untuk masakan indonesia . s s us menu rumahan . s s us cocok untuk tumis,s s us|s s us cocok untuk grill untuk masakan indonesia|s s us ideal untuk steak|s s us untuk masakan indonesia|s s us menu rumahan|s s us cocok untuk tumis
101372, Sirloin Steak AUS End Cut 160 gr,160,0.16,1013720016,1013720016.0,1013720016 -  Sirloin Steak AUS End Cut 160 gr,101372,Daging Steak, Sirloin Steak AUS End Cut 160 gr,s s us u,"['s s us u untuk masakan indonesia', 's s us u ideal untuk steak untuk masakan indonesia', 's s us u cocok untuk tumis', 's s us u menu rumahan untuk masakan indonesia', 's s us u', 's s us u cocok untuk tumis untuk masakan indonesia']",s s us u untuk masakan indonesia . s s us u ideal untuk steak untuk masakan indonesia . s s us u cocok untuk tumis . s s us u menu rumahan untuk masakan indonesia . s s us u . s s us u cocok untuk tumis untuk masakan indonesia,s s us u untuk masakan indonesia|s s us u ideal untuk steak untuk masakan indonesia|s s us u cocok untuk tumis|s s us u menu rumahan untuk masakan indonesia|s s us u|s s us u cocok untuk tumis untuk masakan indonesia
101373, Sirloin Steak AUS End Cut 180 gr,180,0.18,1013730018,1013730018.0,1013730018 -  Sirloin Steak AUS End Cut 180 gr,101373,Daging Steak, Sirloin Steak AUS End Cut 180 gr,s s us u,"['s s us u untuk masakan indonesia', 's s us u menu rumahan', 's s us u cocok untuk grill untuk masakan indonesia', 's s us u cocok untuk tumis', 's s us u', 's s us u cocok untuk panggang']",s s us u untuk masakan indonesia . s s us u menu rumahan . s s us u cocok untuk grill untuk masakan indonesia . s s us u cocok untuk tumis . s s us u . s s us u cocok untuk panggang,s s us u untuk masakan indonesia|s s us u menu rumahan|s s us u cocok untuk grill untuk masakan indonesia|s s us u cocok untuk tumis|s s us u|s s us u cocok untuk panggang
101374, Sirloin Steak AUS End Cut 200 gr,200,0.2,1013740020,1013740020.0,1013740020 -  Sirloin Steak AUS End Cut 200 gr,101374,Daging Steak, Sirloin Steak AUS End Cut 200 gr,s s us u,"['s s us u untuk masakan indonesia', 's s us u menu rumahan', 's s us u cocok untuk grill untuk masakan indonesia', 's s us u cocok untuk tumis', 's s us u', 's s us u cocok untuk panggang']",s s us u untuk masakan indonesia . s s us u menu rumahan . s s us u cocok untuk grill untuk masakan indonesia . s s us u cocok untuk tumis . s s us u . s s us u cocok untuk panggang,s s us u untuk masakan indonesia|s s us u menu rumahan|s s us u cocok untuk grill untuk masakan indonesia|s s us u cocok untuk tumis|s s us u|s s us u cocok untuk panggang
101397, Sirloin Steak AUS End Cut 250 gr,250,0.25,1013970025,1013970025.0,1013970025 -  Sirloin Steak AUS End Cut 250 gr,101397,Daging Steak, Sirloin Steak AUS End Cut 250 gr,s s us u,"['s s us u untuk masakan indonesia', 's s us u cocok untuk tumis', 's s us u ideal untuk steak', 's s us u menu rumahan untuk masakan indonesia', 's s us u', 's s us u cocok untuk panggang']",s s us u untuk masakan indonesia . s s us u cocok untuk tumis . s s us u ideal untuk steak . s s us u menu rumahan untuk masakan indonesia . s s us u . s s us u cocok untuk panggang,s s us u untuk masakan indonesia|s s us u cocok untuk tumis|s s us u ideal untuk steak|s s us u menu rumahan untuk masakan indonesia|s s us u|s s us u cocok untuk panggang
101078, Sirloin US Choice Steak 200 gr,200,0.2,1010780020,1010780020.0,1010780020 -  Sirloin US Choice Steak 200 gr,101078,Daging Premium, Sirloin US Choice Steak 200 gr,s us s,"['s us s cocok untuk panggang untuk masakan indonesia', 's us s untuk masakan indonesia', 's us s cocok untuk grill untuk masakan indonesia', 's us s masakan nusantara untuk masakan indonesia', 's us s cocok untuk tumis', 's us s']",s us s cocok untuk panggang untuk masakan indonesia . s us s untuk masakan indonesia . s us s cocok untuk grill untuk masakan indonesia . s us s masakan nusantara untuk masakan indonesia . s us s cocok untuk tumis . s us s,s us s cocok untuk panggang untuk masakan indonesia|s us s untuk masakan indonesia|s us s cocok untuk grill untuk masakan indonesia|s us s masakan nusantara untuk masakan indonesia|s us s cocok untuk tumis|s us s
100998, Sirloin US Choice Steak 220 gr,220,0.22,1009980022,1009980022.0,1009980022 -  Sirloin US Choice Steak 220 gr,100998,Daging Premium, Sirloin US Choice Steak 220 gr,s us s,"['s us s untuk masakan indonesia', 's us s masakan nusantara untuk masakan indonesia', 's us s ideal untuk steak', 's us s cocok untuk tumis', 's us s cocok untuk panggang', 's us s']",s us s untuk masakan indonesia . s us s masakan nusantara untuk masakan indonesia . s us s ideal untuk steak . s us s cocok untuk tumis . s us s cocok untuk panggang . s us s,s us s untuk masakan indonesia|s us s masakan nusantara untuk masakan indonesia|s us s ideal untuk steak|s us s cocok untuk tumis|s us s cocok untuk panggang|s us s
100999, Sirloin US Choice Steak 250 gr,250,0.25,1009990025,1009990025.0,1009990025 -  Sirloin US Choice Steak 250 gr,100999,Daging Premium, Sirloin US Choice Steak 250 gr,s us s,"['s us s untuk masakan indonesia', 's us s cocok untuk grill', 's us s cocok untuk grill untuk masakan indonesia', 's us s ideal untuk steak', 's us s masakan nusantara', 's us s']",s us s untuk masakan indonesia . s us s cocok untuk grill . s us s cocok untuk grill untuk masakan indonesia . s us s ideal untuk steak . s us s masakan nusantara . s us s,s us s untuk masakan indonesia|s us s cocok untuk grill|s us s cocok untuk grill untuk masakan indonesia|s us s ideal untuk steak|s us s masakan nusantara|s us s
101000, Sirloin US Choice Steak 280 gr,280,0.28,1010000028,1010000028.0,1010000028 -  Sirloin US Choice Steak 280 gr,101000,Daging Premium, Sirloin US Choice Steak 280 gr,s us s,"['s us s untuk masakan indonesia', 's us s ideal untuk steak untuk masakan indonesia', 's us s cocok untuk grill', 's us s cocok untuk tumis', 's us s cocok untuk panggang', 's us s']",s us s untuk masakan indonesia . s us s ideal untuk steak untuk masakan indonesia . s us s cocok untuk grill . s us s cocok untuk tumis . s us s cocok untuk panggang . s us s,s us s untuk masakan indonesia|s us s ideal untuk steak untuk masakan indonesia|s us s cocok untuk grill|s us s cocok untuk tumis|s us s cocok untuk panggang|s us s
101001, Sirloin US Choice Steak 310 gr,310,0.31,1010010031,1010010030.0,1010010031 -  Sirloin US Choice Steak 310 gr,101001,Daging Premium, Sirloin US Choice Steak 310 gr,s us s,"['s us s cocok untuk panggang untuk masakan indonesia', 's us s untuk masakan indonesia', 's us s cocok untuk grill', 's us s ideal untuk steak untuk masakan indonesia', 's us s ideal untuk steak', 's us s']",s us s cocok untuk panggang untuk masakan indonesia . s us s untuk masakan indonesia . s us s cocok untuk grill . s us s ideal untuk steak untuk masakan indonesia . s us s ideal untuk steak . s us s,s us s cocok untuk panggang untuk masakan indonesia|s us s untuk masakan indonesia|s us s cocok untuk grill|s us s ideal untuk steak untuk masakan indonesia|s us s ideal untuk steak|s us s
101229, Sirloin US Choice Steak End Cut 170 gr,170,0.17,1012290017,1012290017.0,1012290017 -  Sirloin US Choice Steak End Cut 170 gr,101229,Daging Premium, Sirloin US Choice Steak End Cut 170 gr,s us s u,"['s us s u cocok untuk tumis', 's us s u cocok untuk grill', 's us s u menu rumahan', 's us s u masakan nusantara', 's us s u ideal untuk steak', 's us s u']",s us s u cocok untuk tumis . s us s u cocok untuk grill . s us s u menu rumahan . s us s u masakan nusantara . s us s u ideal untuk steak . s us s u,s us s u cocok untuk tumis|s us s u cocok untuk grill|s us s u menu rumahan|s us s u masakan nusantara|s us s u ideal untuk steak|s us s u
101246, Sirloin US Choice Steak End Cut 200 gr,200,0.2,1012460020,1012460020.0,1012460020 -  Sirloin US Choice Steak End Cut 200 gr,101246,Daging Premium, Sirloin US Choice Steak End Cut 200 gr,s us s u,"['s us s u cocok untuk tumis', 's us s u cocok untuk grill', 's us s u masakan nusantara', 's us s u cocok untuk panggang', 's us s u untuk masakan indonesia', 's us s u']",s us s u cocok untuk tumis . s us s u cocok untuk grill . s us s u masakan nusantara . s us s u cocok untuk panggang . s us s u untuk masakan indonesia . s us s u,s us s u cocok untuk tumis|s us s u cocok untuk grill|s us s u masakan nusantara|s us s u cocok untuk panggang|s us s u untuk masakan indonesia|s us s u
101230, Sirloin US Choice Steak End Cut 250 gr,250,0.25,1012300025,1012300025.0,1012300025 -  Sirloin US Choice Steak End Cut 250 gr,101230,Daging Premium, Sirloin US Choice Steak End Cut 250 gr,s us s u,"['s us s u cocok untuk grill', 's us s u menu rumahan', 's us s u cocok untuk panggang', 's us s u ideal untuk steak', 's us s u untuk masakan indonesia', 's us s u']",s us s u cocok untuk grill . s us s u menu rumahan . s us s u cocok untuk panggang . s us s u ideal untuk steak . s us s u untuk masakan indonesia . s us s u,s us s u cocok untuk grill|s us s u menu rumahan|s us s u cocok untuk panggang|s us s u ideal untuk steak|s us s u untuk masakan indonesia|s us s u
